Member ID,node
jrrfs_enkf_make_lbcs_05_mem009,1
jrrfs_enkf_make_ics_mem025,2
jrrfs_enkf_make_lbcs_10_mem029,1
jrrfs_enkf_make_lbcs_00_mem025,1
jrrfs_enkf_make_lbcs_03_mem001,1
jrrfs_enkf_make_lbcs_07_mem004,1
jrrfs_enkf_make_lbcs_10_mem028,1
jrrfs_enkf_make_lbcs_11_mem024,1
jrrfs_enkf_make_lbcs_10_mem006,1
jrrfs_enkf_make_lbcs_07_mem015,1
jrrfs_enkf_make_lbcs_00_mem011,1
jrrfs_enkf_make_lbcs_08_mem020,1
jrrfs_enkf_make_lbcs_02_mem003,1
jrrfs_enkf_make_lbcs_05_mem025,1
jrrfs_enkf_make_lbcs_08_mem029,1
jrrfs_enkf_make_lbcs_07_mem025,1
jrrfs_enkf_make_lbcs_03_mem006,1
jrrfs_enkf_make_lbcs_02_mem007,1
jrrfs_enkf_make_lbcs_06_mem017,1
jrrfs_enkf_make_lbcs_11_mem025,1
jrrfs_enkf_make_lbcs_04_mem028,1
jrrfs_enkf_make_lbcs_09_mem022,1
jrrfs_enkf_make_ics_mem004,2
jrrfs_enkf_make_lbcs_05_mem004,1
jrrfs_enkf_make_lbcs_09_mem020,1
jrrfs_enkf_make_lbcs_05_mem007,1
jrrfs_enkf_make_lbcs_08_mem014,1
jrrfs_enkf_blend_ics_mem012,1
jrrfs_enkf_make_lbcs_11_mem001,1
jrrfs_enkf_make_lbcs_08_mem010,1
jrrfs_enkf_make_lbcs_10_mem015,1
jrrfs_enkf_make_lbcs_02_mem014,1
jrrfs_enkf_make_lbcs_04_mem014,1
jrrfs_enkf_make_ics_mem018,2
jrrfs_enkf_make_lbcs_03_mem030,1
jrrfs_enkf_make_lbcs_09_mem028,1
jrrfs_enkf_make_lbcs_00_mem004,1
jrrfs_enkf_make_lbcs_01_mem016,1
jrrfs_enkf_make_lbcs_04_mem021,1
jrrfs_enkf_make_lbcs_05_mem002,1
jrrfs_enkf_make_lbcs_05_mem023,1
jrrfs_enkf_make_lbcs_04_mem009,1
jrrfs_enkf_make_lbcs_03_mem028,1
jrrfs_enkf_make_lbcs_07_mem026,1
jrrfs_enkf_make_lbcs_03_mem005,1
jrrfs_enkf_make_lbcs_06_mem014,1
jrrfs_enkf_make_lbcs_02_mem024,1
jrrfs_enkf_make_lbcs_03_mem015,1
jrrfs_enkf_make_lbcs_10_mem010,1
jrrfs_enkf_make_lbcs_10_mem003,1
jrrfs_enkf_make_ics_mem011,2
jrrfs_enkf_make_lbcs_04_mem008,1
jrrfs_enkf_make_lbcs_11_mem016,1
jrrfs_enkf_blend_ics_mem010,1
jrrfs_enkf_make_lbcs_06_mem009,1
jrrfs_enkf_make_ics_mem029,2
jrrfs_enkf_blend_ics_mem005,1
jrrfs_enkf_make_lbcs_08_mem015,1
jrrfs_enkf_make_lbcs_09_mem019,1
jrrfs_enkf_make_lbcs_03_mem012,1
jrrfs_enkf_make_lbcs_03_mem017,1
jrrfs_enkf_make_lbcs_00_mem007,1
jrrfs_enkf_make_lbcs_06_mem030,1
jrrfs_enkf_make_lbcs_09_mem024,1
jrrfs_enkf_make_lbcs_07_mem021,1
jrrfs_enkf_make_lbcs_01_mem029,1
jrrfs_enkf_make_lbcs_09_mem013,1
jrrfs_enkf_make_lbcs_02_mem006,1
jrrfs_enkf_make_lbcs_06_mem024,1
jrrfs_enkf_make_ics_mem006,2
jrrfs_enkf_make_lbcs_02_mem026,1
jrrfs_enkf_make_ics_mem027,2
jrrfs_enkf_make_lbcs_08_mem006,1
jrrfs_enkf_blend_ics_mem015,1
jrrfs_enkf_make_lbcs_05_mem015,1
jrrfs_enkf_make_ics_mem003,2
jrrfs_enkf_make_lbcs_05_mem016,1
jrrfs_enkf_make_ics_mem013,2
jrrfs_enkf_make_lbcs_04_mem024,1
jrrfs_enkf_make_lbcs_01_mem028,1
jrrfs_enkf_make_lbcs_03_mem014,1
jrrfs_enkf_make_lbcs_10_mem002,1
jrrfs_enkf_make_lbcs_11_mem008,1
jrrfs_enkf_make_lbcs_11_mem021,1
jrrfs_enkf_blend_ics_mem014,1
jrrfs_enkf_make_lbcs_04_mem011,1
jrrfs_enkf_blend_ics_mem003,1
jrrfs_enkf_make_lbcs_10_mem021,1
jrrfs_enkf_make_lbcs_08_mem005,1
jrrfs_enkf_make_lbcs_11_mem028,1
jrrfs_enkf_make_lbcs_01_mem012,1
jrrfs_enkf_make_lbcs_06_mem027,1
jrrfs_enkf_make_lbcs_08_mem001,1
jrrfs_enkf_make_lbcs_05_mem027,1
jrrfs_enkf_make_lbcs_01_mem026,1
jrrfs_enkf_make_lbcs_10_mem030,1
jrrfs_enkf_make_lbcs_05_mem029,1
jrrfs_enkf_make_lbcs_09_mem014,1
jrrfs_enkf_make_lbcs_07_mem016,1
jrrfs_enkf_make_lbcs_11_mem002,1
jrrfs_enkf_make_lbcs_00_mem026,1
jrrfs_enkf_make_lbcs_00_mem027,1
jrrfs_enkf_make_lbcs_03_mem008,1
jrrfs_enkf_make_lbcs_06_mem022,1
jrrfs_enkf_make_lbcs_09_mem025,1
jrrfs_enkf_make_lbcs_01_mem013,1
jrrfs_enkf_blend_ics_mem023,1
jrrfs_enkf_make_lbcs_02_mem011,1
jrrfs_enkf_make_lbcs_00_mem013,1
jrrfs_enkf_make_lbcs_04_mem029,1
jrrfs_enkf_make_ics_mem028,2
jrrfs_enkf_make_ics_mem016,2
jrrfs_enkf_make_lbcs_03_mem007,1
jrrfs_enkf_make_lbcs_02_mem028,1
jrrfs_enkf_blend_ics_mem019,1
jrrfs_enkf_make_lbcs_09_mem009,1
jrrfs_enkf_make_lbcs_02_mem030,1
jrrfs_enkf_make_lbcs_01_mem011,1
jrrfs_enkf_make_lbcs_08_mem023,1
jrrfs_enkf_make_lbcs_05_mem021,1
jrrfs_enkf_make_lbcs_05_mem010,1
jrrfs_enkf_make_lbcs_11_mem030,1
jrrfs_enkf_make_lbcs_07_mem007,1
jrrfs_enkf_make_lbcs_03_mem013,1
jrrfs_enkf_make_lbcs_00_mem006,1
jrrfs_enkf_make_ics_mem022,2
jrrfs_enkf_make_ics_mem019,2
jrrfs_enkf_make_lbcs_09_mem030,1
jrrfs_enkf_make_lbcs_03_mem029,1
jrrfs_enkf_make_lbcs_06_mem010,1
jrrfs_enkf_make_lbcs_04_mem027,1
jrrfs_enkf_make_lbcs_04_mem012,1
jrrfs_enkf_make_lbcs_10_mem011,1
jrrfs_enkf_make_lbcs_04_mem025,1
jrrfs_enkf_make_lbcs_04_mem017,1
jrrfs_enkf_make_lbcs_07_mem001,1
jrrfs_enkf_blend_ics_mem017,1
jrrfs_enkf_make_lbcs_10_mem013,1
jrrfs_enkf_make_lbcs_09_mem016,1
jrrfs_enkf_make_lbcs_09_mem007,1
jrrfs_enkf_make_lbcs_08_mem013,1
jrrfs_enkf_make_lbcs_08_mem009,1
jrrfs_enkf_make_lbcs_05_mem014,1
jrrfs_enkf_make_lbcs_03_mem004,1
jrrfs_enkf_make_lbcs_01_mem030,1
jrrfs_enkf_make_lbcs_05_mem011,1
jrrfs_enkf_make_lbcs_03_mem021,1
jrrfs_enkf_make_lbcs_01_mem008,1
jrrfs_enkf_make_lbcs_11_mem011,1
jrrfs_enkf_make_lbcs_11_mem015,1
jrrfs_enkf_make_lbcs_04_mem005,1
jrrfs_enkf_make_lbcs_09_mem001,1
jrrfs_enkf_make_lbcs_11_mem004,1
jrrfs_enkf_make_lbcs_07_mem005,1
jrrfs_enkf_make_lbcs_08_mem011,1
jrrfs_enkf_make_lbcs_11_mem014,1
jrrfs_enkf_blend_ics_mem026,1
jrrfs_enkf_make_lbcs_11_mem026,1
jrrfs_enkf_make_lbcs_08_mem002,1
jrrfs_enkf_make_lbcs_06_mem003,1
jrrfs_enkf_make_lbcs_10_mem019,1
jrrfs_enkf_make_lbcs_04_mem026,1
jrrfs_enkf_make_lbcs_03_mem026,1
jrrfs_enkf_make_lbcs_01_mem006,1
jrrfs_enkf_make_lbcs_08_mem026,1
jrrfs_enkf_make_lbcs_02_mem013,1
jrrfs_enkf_blend_ics_mem018,1
jrrfs_enkf_make_lbcs_07_mem003,1
jrrfs_enkf_make_lbcs_00_mem017,1
jrrfs_enkf_make_lbcs_11_mem019,1
jrrfs_enkf_make_lbcs_03_mem023,1
jrrfs_enkf_make_lbcs_02_mem021,1
jrrfs_enkf_make_lbcs_02_mem029,1
jrrfs_enkf_make_lbcs_09_mem029,1
jrrfs_enkf_blend_ics_mem025,1
jrrfs_enkf_make_lbcs_11_mem010,1
jrrfs_enkf_make_lbcs_04_mem019,1
jrrfs_enkf_make_lbcs_10_mem023,1
jrrfs_enkf_make_lbcs_08_mem004,1
jrrfs_enkf_make_lbcs_11_mem027,1
jrrfs_enkf_make_lbcs_01_mem003,1
jrrfs_enkf_make_lbcs_01_mem025,1
jrrfs_enkf_make_lbcs_04_mem007,1
jrrfs_enkf_make_lbcs_02_mem001,1
jrrfs_enkf_make_lbcs_07_mem023,1
jrrfs_enkf_make_lbcs_11_mem022,1
jrrfs_enkf_make_lbcs_07_mem028,1
jrrfs_enkf_make_lbcs_01_mem023,1
jrrfs_enkf_blend_ics_mem013,1
jrrfs_enkf_blend_ics_mem001,1
jrrfs_enkf_make_lbcs_09_mem010,1
jrrfs_enkf_make_lbcs_01_mem014,1
jrrfs_enkf_make_ics_mem020,2
jrrfs_enkf_make_ics_mem017,2
jrrfs_enkf_make_lbcs_11_mem012,1
jrrfs_enkf_make_lbcs_11_mem009,1
jrrfs_enkf_make_lbcs_11_mem013,1
jrrfs_enkf_make_lbcs_07_mem011,1
jrrfs_enkf_make_lbcs_01_mem020,1
jrrfs_enkf_make_lbcs_00_mem009,1
jrrfs_enkf_make_lbcs_07_mem018,1
jrrfs_enkf_make_lbcs_06_mem023,1
jrrfs_enkf_blend_ics_mem020,1
jrrfs_enkf_make_lbcs_01_mem002,1
jrrfs_enkf_make_lbcs_08_mem012,1
jrrfs_enkf_make_lbcs_07_mem008,1
jrrfs_enkf_make_lbcs_04_mem003,1
jrrfs_enkf_make_lbcs_00_mem001,1
jrrfs_enkf_make_lbcs_02_mem010,1
jrrfs_enkf_make_lbcs_07_mem013,1
jrrfs_enkf_make_lbcs_00_mem020,1
jrrfs_enkf_make_lbcs_01_mem022,1
jrrfs_enkf_make_lbcs_06_mem005,1
jrrfs_enkf_make_lbcs_08_mem017,1
jrrfs_enkf_make_lbcs_10_mem001,1
jrrfs_enkf_make_lbcs_02_mem008,1
jrrfs_enkf_make_lbcs_01_mem018,1
jrrfs_enkf_make_lbcs_02_mem002,1
jrrfs_enkf_make_lbcs_09_mem005,1
jrrfs_enkf_make_lbcs_06_mem007,1
jrrfs_enkf_make_ics_mem008,2
jrrfs_enkf_make_lbcs_06_mem021,1
jrrfs_enkf_make_ics_mem005,2
jrrfs_enkf_make_lbcs_11_mem003,1
jrrfs_enkf_make_lbcs_07_mem012,1
jrrfs_enkf_make_lbcs_05_mem018,1
jrrfs_enkf_make_lbcs_04_mem020,1
jrrfs_enkf_make_lbcs_04_mem010,1
jrrfs_enkf_blend_ics_mem011,1
jrrfs_enkf_make_lbcs_05_mem017,1
jrrfs_enkf_make_ics_mem002,2
jrrfs_enkf_make_lbcs_10_mem020,1
jrrfs_enkf_make_lbcs_00_mem015,1
jrrfs_enkf_make_lbcs_07_mem014,1
jrrfs_enkf_make_lbcs_05_mem005,1
jrrfs_enkf_make_lbcs_05_mem008,1
jrrfs_enkf_make_lbcs_00_mem022,1
jrrfs_enkf_make_lbcs_06_mem016,1
jrrfs_enkf_make_lbcs_06_mem006,1
jrrfs_enkf_make_lbcs_06_mem029,1
jrrfs_enkf_make_lbcs_06_mem028,1
jrrfs_enkf_blend_ics_mem004,1
jrrfs_enkf_make_lbcs_02_mem018,1
jrrfs_enkf_make_ics_mem026,2
jrrfs_enkf_make_lbcs_09_mem008,1
jrrfs_enkf_make_lbcs_09_mem021,1
jrrfs_enkf_make_lbcs_02_mem027,1
jrrfs_enkf_make_lbcs_03_mem002,1
jrrfs_enkf_make_lbcs_05_mem006,1
jrrfs_enkf_make_lbcs_09_mem006,1
jrrfs_enkf_make_lbcs_10_mem014,1
jrrfs_enkf_make_lbcs_00_mem024,1
jrrfs_enkf_make_lbcs_03_mem011,1
jrrfs_enkf_make_lbcs_00_mem029,1
jrrfs_enkf_make_lbcs_10_mem024,1
jrrfs_enkf_make_lbcs_03_mem022,1
jrrfs_enkf_make_lbcs_00_mem021,1
jrrfs_enkf_make_lbcs_05_mem019,1
jrrfs_enkf_make_ics_mem012,2
jrrfs_enkf_make_lbcs_01_mem027,1
jrrfs_enkf_make_lbcs_03_mem018,1
jrrfs_enkf_make_lbcs_03_mem019,1
jrrfs_enkf_make_lbcs_05_mem012,1
jrrfs_enkf_make_lbcs_09_mem004,1
jrrfs_enkf_make_lbcs_05_mem001,1
jrrfs_enkf_make_lbcs_08_mem003,1
jrrfs_enkf_make_lbcs_10_mem018,1
jrrfs_enkf_make_lbcs_04_mem030,1
jrrfs_enkf_blend_ics_mem002,1
jrrfs_enkf_blend_ics_mem028,1
jrrfs_enkf_make_lbcs_10_mem007,1
jrrfs_enkf_make_ics_mem009,2
jrrfs_enkf_make_lbcs_02_mem020,1
jrrfs_enkf_make_lbcs_05_mem022,1
jrrfs_enkf_make_lbcs_03_mem025,1
jrrfs_enkf_make_lbcs_00_mem030,1
jrrfs_enkf_make_lbcs_07_mem009,1
jrrfs_enkf_make_lbcs_08_mem028,1
jrrfs_enkf_blend_ics_mem006,1
jrrfs_enkf_blend_ics_mem030,1
jrrfs_enkf_make_ics_mem010,2
jrrfs_enkf_make_lbcs_04_mem016,1
jrrfs_enkf_make_lbcs_03_mem016,1
jrrfs_enkf_make_ics_mem023,2
jrrfs_enkf_make_lbcs_05_mem024,1
jrrfs_enkf_make_lbcs_10_mem008,1
jrrfs_enkf_make_lbcs_08_mem025,1
jrrfs_enkf_make_lbcs_06_mem001,1
jrrfs_enkf_make_ics_mem015,2
jrrfs_enkf_make_lbcs_01_mem019,1
jrrfs_enkf_make_lbcs_01_mem017,1
jrrfs_enkf_make_lbcs_00_mem023,1
jrrfs_enkf_make_lbcs_03_mem003,1
jrrfs_enkf_make_lbcs_06_mem025,1
jrrfs_enkf_make_lbcs_01_mem009,1
jrrfs_enkf_make_lbcs_11_mem029,1
jrrfs_enkf_blend_ics_mem016,1
jrrfs_enkf_make_lbcs_11_mem017,1
jrrfs_enkf_make_lbcs_08_mem007,1
jrrfs_enkf_make_lbcs_09_mem017,1
jrrfs_enkf_make_lbcs_08_mem008,1
jrrfs_enkf_make_lbcs_00_mem014,1
jrrfs_enkf_make_lbcs_04_mem023,1
jrrfs_enkf_make_lbcs_00_mem008,1
jrrfs_enkf_make_lbcs_02_mem004,1
jrrfs_enkf_make_lbcs_06_mem019,1
jrrfs_enkf_make_lbcs_06_mem002,1
jrrfs_enkf_make_lbcs_09_mem012,1
jrrfs_enkf_make_lbcs_10_mem022,1
jrrfs_enkf_make_lbcs_02_mem017,1
jrrfs_enkf_make_lbcs_06_mem008,1
jrrfs_enkf_make_lbcs_03_mem027,1
jrrfs_enkf_make_lbcs_02_mem025,1
jrrfs_enkf_make_lbcs_00_mem018,1
jrrfs_enkf_make_lbcs_10_mem004,1
jrrfs_enkf_make_lbcs_03_mem024,1
jrrfs_enkf_make_lbcs_01_mem007,1
jrrfs_enkf_make_lbcs_07_mem010,1
jrrfs_enkf_make_lbcs_00_mem002,1
jrrfs_enkf_make_lbcs_00_mem012,1
jrrfs_enkf_make_lbcs_09_mem003,1
jrrfs_enkf_make_lbcs_05_mem030,1
jrrfs_enkf_make_lbcs_00_mem028,1
jrrfs_enkf_make_lbcs_04_mem001,1
jrrfs_enkf_make_lbcs_04_mem022,1
jrrfs_enkf_make_lbcs_03_mem009,1
jrrfs_enkf_blend_ics_mem021,1
jrrfs_enkf_make_lbcs_10_mem009,1
jrrfs_enkf_blend_ics_mem024,1
jrrfs_enkf_make_lbcs_01_mem005,1
jrrfs_enkf_make_lbcs_06_mem011,1
jrrfs_enkf_make_lbcs_08_mem016,1
jrrfs_enkf_make_lbcs_11_mem005,1
jrrfs_enkf_make_lbcs_02_mem009,1
jrrfs_enkf_make_lbcs_10_mem005,1
jrrfs_enkf_make_lbcs_11_mem018,1
jrrfs_enkf_make_ics_mem030,2
jrrfs_enkf_make_lbcs_00_mem019,1
jrrfs_enkf_make_ics_mem021,2
jrrfs_enkf_make_lbcs_08_mem030,1
jrrfs_enkf_blend_ics_mem007,1
jrrfs_enkf_make_lbcs_01_mem001,1
jrrfs_enkf_make_lbcs_06_mem012,1
jrrfs_enkf_make_lbcs_03_mem020,1
jrrfs_enkf_make_lbcs_05_mem013,1
jrrfs_enkf_make_lbcs_02_mem019,1
jrrfs_enkf_make_lbcs_06_mem004,1
jrrfs_det_make_ics,2
jrrfs_det_make_lbcs_83,1
jrrfs_det_make_lbcs_79,1
jrrfs_det_make_lbcs_19,1
jrrfs_det_make_lbcs_60,1
jrrfs_det_make_lbcs_55,1
jrrfs_det_make_lbcs_81,1
jrrfs_det_make_lbcs_76,1
jrrfs_det_make_lbcs_28,1
jrrfs_det_make_lbcs_43,1
jrrfs_det_make_lbcs_59,1
jrrfs_det_make_lbcs_18,1
jrrfs_det_make_lbcs_72,1
jrrfs_det_make_lbcs_53,1
jrrfs_det_make_lbcs_78,1
jrrfs_det_make_lbcs_08,1
jrrfs_det_make_lbcs_52,1
jrrfs_det_make_lbcs_58,1
jrrfs_det_make_lbcs_61,1
jrrfs_det_make_lbcs_68,1
jrrfs_det_make_lbcs_54,1
jrrfs_det_make_lbcs_71,1
jrrfs_det_make_lbcs_57,1
jrrfs_det_make_lbcs_27,1
jrrfs_det_make_lbcs_36,1
jrrfs_det_make_lbcs_10,1
jrrfs_det_make_lbcs_66,1
jrrfs_det_make_lbcs_20,1
jrrfs_det_make_lbcs_46,1
jrrfs_det_make_lbcs_45,1
jrrfs_det_make_lbcs_00,1
jrrfs_det_make_lbcs_44,1
jrrfs_det_make_lbcs_35,1
jrrfs_det_make_lbcs_73,1
jrrfs_det_make_lbcs_49,1
jrrfs_det_make_lbcs_40,1
jrrfs_det_make_lbcs_22,1
jrrfs_det_make_lbcs_38,1
jrrfs_det_make_lbcs_51,1
jrrfs_det_make_lbcs_63,1
jrrfs_det_make_lbcs_33,1
jrrfs_det_make_lbcs_04,1
jrrfs_det_make_lbcs_74,1
jrrfs_det_make_lbcs_77,1
jrrfs_det_make_lbcs_02,1
jrrfs_det_make_lbcs_64,1
jrrfs_det_make_lbcs_24,1
jrrfs_det_make_lbcs_26,1
jrrfs_det_make_lbcs_31,1
jrrfs_det_make_lbcs_01,1
jrrfs_det_make_lbcs_70,1
jrrfs_det_make_lbcs_12,1
jrrfs_det_make_lbcs_80,1
jrrfs_det_make_lbcs_37,1
jrrfs_det_make_lbcs_03,1
jrrfs_det_make_lbcs_29,1
jrrfs_det_make_lbcs_15,1
jrrfs_det_make_lbcs_65,1
jrrfs_det_make_lbcs_09,1
jrrfs_det_make_lbcs_48,1
jrrfs_det_make_lbcs_05,1
jrrfs_det_make_lbcs_30,1
jrrfs_det_make_lbcs_11,1
jrrfs_det_make_lbcs_16,1
jrrfs_det_make_lbcs_42,1
jrrfs_det_make_lbcs_23,1
jrrfs_det_make_lbcs_50,1
jrrfs_det_make_lbcs_13,1
jrrfs_det_make_lbcs_56,1
jrrfs_det_make_lbcs_47,1
jrrfs_det_make_lbcs_34,1
jrrfs_det_make_lbcs_62,1
jrrfs_det_make_lbcs_67,1
jrrfs_det_make_lbcs_39,1
jrrfs_det_make_lbcs_32,1
jrrfs_det_make_lbcs_84,1
jrrfs_det_make_lbcs_07,1
jrrfs_det_make_lbcs_21,1
jrrfs_det_make_lbcs_25,1
jrrfs_det_make_lbcs_06,1
jrrfs_det_make_lbcs_82,1
jrrfs_det_make_lbcs_75,1
jrrfs_det_make_lbcs_17,1
jrrfs_det_make_lbcs_14,1
jrrfs_det_make_lbcs_41,1
jrrfs_det_make_lbcs_69,1
jrrfs_enkf_process_lightning_spinup,1
jrrfs_enkf_process_bufr_spinup,1
jrrfs_enkf_process_radar,1
jrrfs_enkf_process_lightning,1
jrrfs_enkf_process_bufr,1
jrrfs_enkf_process_radar_spinup,1
jrrfs_det_process_bufr,1
jrrfs_det_process_lightning_spinup,1
jrrfs_det_process_smoke,1
jrrfs_det_process_lightning,1
jrrfs_det_process_bufr_spinup,1
jrrfs_det_process_radar,1
jrrfs_det_process_radar_spinup,1
jrrfs_det_process_smoke_spinup,1
jrrfs_ensf_post_mem002_f060,4
jrrfs_ensf_post_mem003_f057,4
jrrfs_ensf_post_mem003_f017,4
jrrfs_ensf_post_mem005_f007,4
jrrfs_ensf_post_mem001_f037,4
jrrfs_ensf_post_mem004_f018,4
jrrfs_ensf_post_mem003_f040,4
jrrfs_ensf_post_mem001_f026,4
jrrfs_ensf_post_mem002_f021,4
jrrfs_ensf_post_mem005_f010,4
jrrfs_ensf_post_mem005_f045,4
jrrfs_ensf_post_mem005_f056,4
jrrfs_ensf_post_mem001_f038,4
jrrfs_ensf_post_mem005_f059,4
jrrfs_ensf_post_mem002_f041,4
jrrfs_ensf_post_mem004_f032,4
jrrfs_ensf_post_mem002_f026,4
jrrfs_ensf_post_mem005_f053,4
jrrfs_ensf_post_mem001_f015,4
jrrfs_ensf_post_mem004_f048,4
jrrfs_ensf_post_mem004_f057,4
jrrfs_ensf_post_mem002_f038,4
jrrfs_ensf_post_mem003_f028,4
jrrfs_ensf_post_mem003_f004,4
jrrfs_ensf_post_mem001_f048,4
jrrfs_ensf_post_mem005_f058,4
jrrfs_ensf_post_mem002_f018,4
jrrfs_ensf_post_mem003_f027,4
jrrfs_ensf_post_mem005_f018,4
jrrfs_ensf_post_mem001_f018,4
jrrfs_ensf_post_mem003_f008,4
jrrfs_ensf_post_mem005_f005,4
jrrfs_ensf_post_mem004_f051,4
jrrfs_ensf_post_mem001_f011,4
jrrfs_ensf_post_mem003_f018,4
jrrfs_ensf_post_mem004_f013,4
jrrfs_ensf_post_mem001_f058,4
jrrfs_ensf_post_mem004_f014,4
jrrfs_ensf_post_mem001_f000,4
jrrfs_ensf_post_mem002_f054,4
jrrfs_ensf_post_mem002_f002,4
jrrfs_ensf_post_mem002_f034,4
jrrfs_ensf_post_mem002_f024,4
jrrfs_ensf_post_mem001_f024,4
jrrfs_ensf_post_mem004_f060,4
jrrfs_ensf_post_mem002_f056,4
jrrfs_ensf_post_mem005_f040,4
jrrfs_ensf_post_mem005_f027,4
jrrfs_ensf_post_mem004_f035,4
jrrfs_ensf_post_mem002_f006,4
jrrfs_ensf_post_mem003_f005,4
jrrfs_ensf_post_mem002_f022,4
jrrfs_ensf_post_mem005_f038,4
jrrfs_ensf_post_mem002_f046,4
jrrfs_ensf_post_mem002_f049,4
jrrfs_ensf_post_mem004_f006,4
jrrfs_ensf_post_mem004_f047,4
jrrfs_ensf_post_mem003_f013,4
jrrfs_ensf_post_mem002_f053,4
jrrfs_ensf_post_mem001_f036,4
jrrfs_ensf_post_mem005_f019,4
jrrfs_ensf_post_mem003_f030,4
jrrfs_ensf_post_mem001_f007,4
jrrfs_ensf_post_mem001_f047,4
jrrfs_ensf_post_mem005_f014,4
jrrfs_ensf_post_mem004_f028,4
jrrfs_ensf_post_mem005_f002,4
jrrfs_ensf_post_mem003_f045,4
jrrfs_ensf_post_mem002_f001,4
jrrfs_ensf_post_mem003_f059,4
jrrfs_ensf_post_mem005_f047,4
jrrfs_ensf_post_mem001_f041,4
jrrfs_ensf_post_mem004_f054,4
jrrfs_ensf_post_mem005_f017,4
jrrfs_ensf_post_mem005_f060,4
jrrfs_ensf_post_mem003_f044,4
jrrfs_ensf_post_mem005_f004,4
jrrfs_ensf_post_mem001_f028,4
jrrfs_ensf_post_mem001_f031,4
jrrfs_ensf_post_mem003_f000,4
jrrfs_ensf_post_mem004_f037,4
jrrfs_ensf_post_mem005_f036,4
jrrfs_ensf_post_mem003_f010,4
jrrfs_ensf_post_mem001_f035,4
jrrfs_ensf_post_mem002_f014,4
jrrfs_ensf_post_mem001_f051,4
jrrfs_ensf_post_mem003_f031,4
jrrfs_ensf_post_mem005_f041,4
jrrfs_ensf_post_mem003_f058,4
jrrfs_ensf_post_mem002_f045,4
jrrfs_ensf_post_mem005_f028,4
jrrfs_ensf_post_mem001_f014,4
jrrfs_ensf_post_mem004_f050,4
jrrfs_ensf_post_mem004_f031,4
jrrfs_ensf_post_mem002_f013,4
jrrfs_ensf_post_mem004_f016,4
jrrfs_ensf_post_mem001_f060,4
jrrfs_ensf_post_mem002_f016,4
jrrfs_ensf_post_mem001_f059,4
jrrfs_ensf_post_mem004_f015,4
jrrfs_ensf_post_mem002_f017,4
jrrfs_ensf_post_mem001_f032,4
jrrfs_ensf_post_mem001_f004,4
jrrfs_ensf_post_mem002_f012,4
jrrfs_ensf_post_mem004_f017,4
jrrfs_ensf_post_mem005_f042,4
jrrfs_ensf_post_mem002_f027,4
jrrfs_ensf_post_mem001_f009,4
jrrfs_ensf_post_mem003_f049,4
jrrfs_ensf_post_mem002_f008,4
jrrfs_ensf_post_mem005_f051,4
jrrfs_ensf_post_mem005_f003,4
jrrfs_ensf_post_mem002_f015,4
jrrfs_ensf_post_mem004_f024,4
jrrfs_ensf_post_mem001_f025,4
jrrfs_ensf_post_mem001_f055,4
jrrfs_ensf_post_mem003_f050,4
jrrfs_ensf_post_mem004_f022,4
jrrfs_ensf_post_mem004_f020,4
jrrfs_ensf_post_mem001_f001,4
jrrfs_ensf_post_mem002_f010,4
jrrfs_ensf_post_mem002_f043,4
jrrfs_ensf_post_mem002_f025,4
jrrfs_ensf_post_mem001_f027,4
jrrfs_ensf_post_mem003_f036,4
jrrfs_ensf_post_mem001_f057,4
jrrfs_ensf_post_mem005_f008,4
jrrfs_ensf_post_mem003_f052,4
jrrfs_ensf_post_mem002_f052,4
jrrfs_ensf_post_mem005_f054,4
jrrfs_ensf_post_mem004_f009,4
jrrfs_ensf_post_mem003_f056,4
jrrfs_ensf_post_mem001_f046,4
jrrfs_ensf_post_mem003_f006,4
jrrfs_ensf_post_mem003_f047,4
jrrfs_ensf_post_mem003_f051,4
jrrfs_ensf_post_mem001_f054,4
jrrfs_ensf_post_mem005_f039,4
jrrfs_ensf_post_mem001_f052,4
jrrfs_ensf_post_mem005_f024,4
jrrfs_ensf_post_mem003_f021,4
jrrfs_ensf_post_mem002_f020,4
